time,CWND,speed,forecast
01:34:13,322,0,0
01:34:13,10,0,0
01:34:13,10,0,0
01:34:13,11,0,0
01:34:13,12,0,0
01:34:13,13,0,0
01:34:13,14,0,0
01:34:13,15,0,0
01:34:13,16,0,0
01:34:13,17,0,0
01:34:13,18,0,0
01:34:13,19,0,0
01:34:13,20,0,0
01:34:13,21,0,0
01:34:13,22,0,0
01:34:13,23,0,0
01:34:13,24,0,0
01:34:13,25,0,0
01:34:13,27,0,0
01:34:13,29,0,0
01:34:13,31,0,0
01:34:13,33,0,0
01:34:13,34,0,0
01:34:13,35,0,0
01:34:13,36,0,0
01:34:13,37,0,0
01:34:13,38,0,0
01:34:13,39,0,0
01:34:13,40,0,0
01:34:13,41,0,0
01:34:13,42,0,0
01:34:13,43,0,0
01:34:13,44,0,0
01:34:13,45,0,0
01:34:13,46,0,0
01:34:13,47,0,0
01:34:13,48,0,0
01:34:13,49,0,0
01:34:13,50,0,0
01:34:13,51,0,0
01:34:13,52,0,0
01:34:13,53,0,0
01:34:13,54,0,0
01:34:13,55,0,0
01:34:13,56,0,0
01:34:13,57,0,0
01:34:13,58,0,0
01:34:13,59,0,0
01:34:13,60,0,0
01:34:13,61,0,0
01:34:13,62,0,0
01:34:13,63,0,0
01:34:13,64,0,0
01:34:13,65,0,0
01:34:13,66,0,0
01:34:13,67,0,0
01:34:13,68,0,0
01:34:13,69,0,0
01:34:13,70,0,0
01:34:13,71,0,0
01:34:13,72,0,0
01:34:13,73,0,0
01:34:13,74,0,0
01:34:13,75,0,0
01:34:13,76,0,0
01:34:13,77,0,0
01:34:13,78,0,0
01:34:13,79,0,0
01:34:13,80,0,0
01:34:13,81,0,0
01:34:13,82,0,0
01:34:13,83,0,0
01:34:13,84,0,0
01:34:13,85,0,0
01:34:13,86,0,0
01:34:13,87,0,0
01:34:13,88,0,0
01:34:13,89,0,0
01:34:13,90,0,0
01:34:13,91,0,0
01:34:13,92,0,0
01:34:13,93,0,0
01:34:13,94,0,0
01:34:13,95,0,0
01:34:13,96,0,0
01:34:13,97,0,0
01:34:13,98,0,0
01:34:13,99,0,0
01:34:13,100,0,0
01:34:13,101,0,0
01:34:13,102,0,0
01:34:13,103,0,0
01:34:13,104,0,0
01:34:13,106,0,0
01:34:13,108,0,0
01:34:13,110,0,0
01:34:13,112,0,0
01:34:13,114,0,0
01:34:13,116,0,0
01:34:13,118,0,0
01:34:13,120,0,0
01:34:13,122,0,0
01:34:13,124,0,0
01:34:13,126,0,0
01:34:13,128,0,0
01:34:13,130,0,0
01:34:13,132,0,0
01:34:13,134,0,0
01:34:13,136,0,0
01:34:13,138,0,0
01:34:13,140,0,0
01:34:13,142,0,0
01:34:13,144,0,0
01:34:13,146,0,0
01:34:13,148,0,0
01:34:13,150,0,0
01:34:13,152,0,0
01:34:13,154,0,0
01:34:13,156,0,0
01:34:13,158,0,0
01:34:13,160,0,0
01:34:13,162,0,0
01:34:13,164,0,0
01:34:13,166,0,0
01:34:13,168,0,0
01:34:13,170,0,0
01:34:13,171,0,0
01:34:13,172,0,0
01:34:13,173,0,0
01:34:13,174,0,0
01:34:13,175,0,0
01:34:13,176,0,0
01:34:13,177,0,0
01:34:13,178,0,0
01:34:13,179,0,0
01:34:13,180,0,0
01:34:13,181,0,0
01:34:13,182,0,0
01:34:13,183,0,0
01:34:13,184,0,0
01:34:13,185,0,0
01:34:13,186,0,0
01:34:13,187,0,0
01:34:13,188,0,0
01:34:13,189,0,0
01:34:13,190,0,0
01:34:13,191,0,0
01:34:13,192,0,0
01:34:13,193,0,0
01:34:13,194,0,0
01:34:13,195,0,0
01:34:13,196,0,0
01:34:13,197,0,0
01:34:13,198,0,0
01:34:13,199,0,0
01:34:13,200,0,0
01:34:13,201,0,0
01:34:13,202,0,0
01:34:13,203,0,0
01:34:13,204,0,0
01:34:13,205,0,0
01:34:13,206,0,0
01:34:13,207,0,0
01:34:13,208,0,0
01:34:13,209,0,0
01:34:13,210,0,0
01:34:13,211,0,0
01:34:13,212,0,0
01:34:13,213,0,0
01:34:13,214,0,0
01:34:13,215,0,0
01:34:13,216,0,0
01:34:13,217,0,0
01:34:13,218,0,0
01:34:13,219,0,0
01:34:13,220,0,0
01:34:13,221,0,0
01:34:13,222,0,0
01:34:13,223,0,0
01:34:13,224,0,0
01:34:13,225,0,0
01:34:13,226,0,0
01:34:13,227,0,0
01:34:13,228,0,0
01:34:13,229,0,0
01:34:13,230,0,0
01:34:13,231,0,0
01:34:13,232,0,0
01:34:13,233,0,0
01:34:13,234,0,0
01:34:13,235,0,0
01:34:13,236,0,0
01:34:13,237,0,0
01:34:13,238,0,0
01:34:13,239,0,0
01:34:13,240,0,0
01:34:13,241,0,0
01:34:13,242,0,0
01:34:13,243,0,0
01:34:13,244,0,0
01:34:13,245,0,0
01:34:13,246,0,0
