time,CWND,speed,forecast
22:29:31,406,0,0
22:29:31,10,0,0
22:29:31,10,0,0
22:29:31,11,0,0
22:29:31,12,0,0
22:29:31,13,0,0
22:29:31,14,0,0
22:29:31,15,0,0
22:29:31,16,0,0
22:29:31,17,0,0
22:29:31,18,0,0
22:29:31,19,0,0
22:29:31,20,0,0
22:29:31,21,0,0
22:29:31,22,0,0
22:29:31,23,0,0
22:29:31,24,0,0
22:29:31,25,0,0
22:29:31,27,0,0
22:29:31,29,0,0
22:29:31,31,0,0
22:29:31,33,0,0
22:29:31,34,0,0
22:29:31,35,0,0
22:29:31,36,0,0
22:29:31,37,0,0
22:29:31,38,0,0
22:29:31,39,0,0
22:29:31,40,0,0
22:29:31,41,0,0
22:29:31,42,0,0
22:29:31,43,0,0
22:29:31,44,0,0
22:29:31,45,0,0
22:29:31,46,0,0
22:29:31,47,0,0
22:29:31,48,0,0
22:29:31,49,0,0
22:29:31,50,0,0
22:29:31,51,0,0
22:29:31,52,0,0
22:29:31,53,0,0
22:29:31,54,0,0
22:29:31,55,0,0
22:29:31,56,0,0
22:29:31,57,0,0
22:29:31,58,0,0
22:29:31,59,0,0
22:29:31,60,0,0
22:29:31,61,0,0
22:29:31,62,0,0
22:29:31,63,0,0
22:29:31,64,0,0
22:29:31,65,0,0
22:29:31,66,0,0
22:29:31,67,0,0
22:29:31,68,0,0
22:29:31,69,0,0
22:29:31,70,0,0
22:29:31,71,0,0
22:29:31,72,0,0
22:29:31,73,0,0
22:29:31,74,0,0
22:29:31,75,0,0
22:29:31,76,0,0
22:29:31,77,0,0
22:29:31,78,0,0
22:29:31,79,0,0
22:29:31,80,0,0
22:29:31,81,0,0
22:29:31,82,0,0
22:29:31,83,0,0
22:29:31,84,0,0
22:29:31,85,0,0
22:29:31,86,0,0
22:29:31,87,0,0
22:29:31,88,0,0
22:29:31,89,0,0
22:29:31,90,0,0
22:29:31,91,0,0
22:29:31,92,0,0
22:29:31,93,0,0
22:29:31,94,0,0
22:29:31,95,0,0
22:29:31,96,0,0
22:29:31,97,0,0
22:29:31,98,0,0
22:29:31,99,0,0
22:29:31,100,0,0
22:29:31,101,0,0
22:29:31,102,0,0
22:29:31,103,0,0
22:29:31,104,0,0
22:29:31,105,0,0
22:29:31,106,0,0
22:29:31,107,0,0
22:29:31,108,0,0
22:29:31,109,0,0
22:29:31,110,0,0
22:29:31,111,0,0
22:29:31,112,0,0
